STCODE,STNAME,DIST,DISTNAME,YEAR,BASE_YR_GDP,AGRI_GDP_CON,LIVES_GDP_CON,FL_GDP_CON,FISH_GDP_CON,MQ_GDP_CON,PS_GDP_CON,MA_GDP_CON,REG_GDP_CON,UREG_GDP_CON,EGWS_GDP_CON,CONS_GDP_CON,SS_GDP_CON,THR_GDP_CON,RAIL_GDP_CON,TMS_GDP_CON,COMM_GDP_CON,BI_GDP_CON,RDBS_GDP_CON,PA_GDP_CON,OS_GDP_CON,TS_GDP_CON,GDDP_CON,AGRI_GDP_CUR,LIVES_GDP_CUR,FL_GDP_CUR,FISH_GDP_CUR,MQ_GDP_CUR,PS_GDP_CUR,MA_GDP_CUR,REG_GDP_CUR,UREG_GDP_CUR,EGWS_GDP_CUR,CONS_GDP_CUR,SS_GDP_CUR,THR_GDP_CUR,RAIL_GDP_CUR,TMS_GDP_CUR,COMM_GDP_CUR,BI_GDP_CUR,RDBS_GDP_CUR,PA_GDP_CUR,OS_GDP_CUR,TS_GDP_CUR,GDDP_CUR,GROSS_PCI_CONP,GROSS_PCI_CURP,...53,...54,...55,...56,...57,...58
10,Rajasthan,140,Alwar,1999,1999,143623,0,3262,91,1985,148961,116135,100721,15415,21172,30504,167811,105421,3131,10677,5120,10818,25636,16669,38569,216041,532813,143623,0,3262,91,1985,148961,116135,100721,15415,21172,30504,167811,105421,3131,10677,5120,10818,25636,16669,38569,216041,532813,18511,18511,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2000,1999,140277,0,3515,1,1557,145350,108777,92131,16645,21198,28187,158162,101131,3563,10961,6321,11581,26339,17749,39283,216928,520440,135783,0,3594,1,2133,141511,112084,95181,16903,21327,29085,162496,103571,3473,11441,5871,11820,28265,18524,40816,223781,527788,17593,17841,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2001,1999,152514,0,4076,23,1430,158043,89188,72767,16421,19040,31781,140009,92737,4066,11343,7924,12753,27634,18174,39439,214070,512122,137229,0,4279,26,2888,144422,93427,76464,16962,20341,32991,146759,95297,4148,12358,7498,14104,31501,19853,43741,228500,519681,16855,17104,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2002,1999,114752,0,4376,53,1489,120670,103424,86026,17398,24184,34339,161947,94527,4528,11840,9298,14903,28490,17971,39527,221084,503701,119801,0,4959,54,2705,127519,111602,92802,18800,27281,35641,174524,105675,4786,13507,7935,17148,33872,20507,44373,247803,549846,16285,17777,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2003,1999,196321,0,4650,88,1320,202379,107330,88580,18750,26133,42918,176381,107547,4813,13230,11429,14971,29701,19122,41805,242618,621378,183219,0,5402,95,3900,192616,122502,100967,21534,30586,47396,200484,125022,5234,15481,9420,18849,35921,22417,47921,280265,673365,19680,21297,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2004,1999,172390,0,4937,138,1925,179390,122993,102994,19999,23319,46888,193200,122575,5273,14459,13498,15951,30165,20309,39386,261616,634206,177345,0,5752,147,6540,189784,148873,124801,24072,28486,57230,234589,142808,5532,17632,10573,19131,37368,24771,51926,309741,734114,19687,22788,NA,NA,NA,NA,NA,NA
10,Rajasthan,140,Alwar,2005,1999,161107,0,5224,117,2189,168637,136080,114282,21798,24496,56635,217211,128875,5678,15832,16793,17926,31153,20822,44223,281302,667150,169292,0,6384,144,9443,185263,169848,142916,26932,31600,74325,275773,157687,6182,20426,12407,20240,40118,26831,56440,340331,801367,20309,24395,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,1999,1999,44203,0,5046,449,2673,52371,19815,15115,4700,3266,8589,31670,22262,712,4142,1161,2787,13661,9731,16026,70482,154523,44203,0,5046,449,2673,52371,19815,15115,4700,3266,8589,31670,22262,712,4142,1161,2787,13661,9731,16026,70482,154523,10696,10696,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2000,1999,32507,0,5529,411,3179,41626,19360,14285,5075,3222,8687,31269,20014,810,4232,1434,2983,14041,9905,16364,69783,142678,32667,0,5654,440,3088,41849,19911,14758,5153,3485,8963,32359,20928,789,4418,1332,3045,14984,10338,17008,72842,147050,9613,9907,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2001,1999,43920,0,5914,461,4334,54629,19532,14525,5006,3124,9242,31898,23369,924,4352,1798,3285,14583,9951,16417,74679,161206,42231,0,6209,525,2893,51858,20434,15263,5171,3526,9594,33554,24313,943,4742,1701,3633,16683,10870,18287,81172,166584,10576,10929,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2002,1999,40476,0,6277,466,4232,51451,19214,13910,5304,3287,10238,32739,22334,1029,4510,2109,3839,14988,9706,16332,74847,159037,44914,0,7114,475,2410,54913,20737,15005,5732,3805,10627,35169,25103,1088,5145,1800,4417,17880,11075,18351,84859,174941,10267,11294,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2003,1999,63383,0,6663,513,3920,74479,19454,13738,5717,3291,11930,34675,25682,1094,5084,2593,3856,15536,9899,17302,81046,190200,62498,0,7740,558,3673,74469,22225,15659,6566,3853,13175,39253,29422,1190,5949,2137,4855,18849,11605,19862,93869,207591,12049,13142,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2004,1999,53705,0,7075,495,4371,65646,24229,18131,6097,2770,13597,40596,28777,1198,5559,3062,4109,15615,10332,16212,84864,191106,57481,0,8242,577,2895,69195,29309,21970,7339,3384,16595,49288,33403,1257,6778,2398,4928,19386,12601,21434,102185,220668,11884,13723,NA,NA,NA,NA,NA,NA
10,Rajasthan,141,Banswara,2005,1999,57724,0,7433,547,5848,71552,26764,20119,6646,2864,15513,45141,31594,1291,6107,3810,4617,16001,11169,18279,92868,209561,62115,0,9083,673,6804,78675,33370,25159,8211,3693,20359,57422,38115,1405,7880,2815,5214,20612,14392,23329,113762,249859,12799,15260,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,1999,1999,67436,0,1310,0,2067,70813,16465,3711,12754,5768,15090,37323,22234,3700,3448,2633,3309,16704,7764,15892,75684,183820,67436,0,1310,0,2067,70813,16465,3711,12754,5768,15090,37323,22234,3700,3448,2633,3309,16704,7764,15892,75684,183820,9794,9794,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2000,1999,89465,0,1421,0,1402,92288,17756,3984,13772,7399,14955,40110,26377,4210,3639,3251,3543,17175,7957,16261,82413,214811,85790,0,1453,0,1445,88688,18101,4116,13984,6327,15431,39859,27439,4104,3799,3020,3616,18321,8304,16889,85492,214039,11082,11042,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2001,1999,117069,0,1610,0,1211,119890,17767,4181,13586,9295,16948,44010,31173,4805,3744,4075,3901,17824,8074,16211,89807,253707,108360,0,1691,0,1906,111957,18428,4394,14034,9130,17593,45151,33513,4903,4080,3856,4315,20416,8821,17984,97888,254996,12717,12782,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2002,1999,68218,0,1726,0,1695,71639,21178,6784,14394,9786,18556,49520,25651,5351,3790,4782,4559,18319,8980,16343,87775,208934,73912,0,1956,0,2763,78631,22872,7318,15554,10569,19260,52701,30442,5656,4323,4081,5246,21878,10247,18323,100196,231528,10298,11411,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2003,1999,156655,0,1870,0,1744,160269,23507,7994,15513,9215,22594,55316,43656,5688,4320,5878,4580,18981,11749,17310,112162,327747,147704,0,2172,0,5058,154934,26928,9112,17816,10789,24951,62668,46478,6185,5054,4844,5766,23055,13774,19808,124964,342566,15839,16551,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2004,1999,87620,0,1986,0,2189,91795,25975,9429,16546,8359,25342,59676,34471,6232,4747,6942,4880,19056,11061,16198,103587,255058,89012,0,2313,0,5990,97315,31341,11426,19915,10212,30932,72485,38554,6538,5789,5437,5852,23675,13492,21296,120633,290433,12091,13767,NA,NA,NA,NA,NA,NA
10,Rajasthan,142,Barmer,2005,1999,81885,0,2088,0,2781,86754,28498,10463,18035,13694,29414,71606,33736,6711,5286,8636,5484,19514,12243,18319,109929,268289,80932,0,2551,0,4875,88358,35366,13084,22282,17663,38601,91630,39430,7306,6820,6380,6191,25144,15776,23368,130415,310403,12482,14442,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,1999,1999,108011,0,1350,302,3173,112836,11410,2088,9322,6321,18660,36391,26696,4127,7358,2707,6403,17983,13655,29629,108558,257785,108011,0,1350,302,3173,112836,11410,2088,9322,6321,18660,36391,26696,4127,7358,2707,6403,17983,13655,29629,108558,257785,12718,12718,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2000,1999,103102,0,1440,244,1672,106458,24624,14559,10065,7719,17601,49944,34977,4696,7550,3342,6855,18479,13909,29997,119805,276207,98245,0,1472,352,1325,101394,25261,15041,10221,7362,18161,50784,35641,4578,7882,3104,6996,19721,14517,31167,123606,275784,13295,13274,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2001,1999,106910,0,1590,353,1795,110648,16957,7027,9930,7680,20075,44712,29651,5360,7786,4189,7549,19225,14039,30080,117879,273239,96471,0,1669,570,2465,101175,17641,7384,10257,7937,20839,46417,31152,5468,8483,3964,8348,21917,15337,33290,127959,275551,12818,12927,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2002,1999,70177,0,1688,396,4643,76904,13934,3413,10520,8299,21802,44035,21889,5969,8054,4916,8821,19768,14339,30320,114076,235015,73592,0,1913,472,4170,80147,15050,3682,11369,9221,22629,46900,25268,6308,9188,4195,10150,23506,16363,34042,129020,256067,10838,11809,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2003,1999,134765,0,1791,368,5260,142184,15015,3677,11338,7867,26624,49506,30026,6345,9009,6043,8861,20508,15064,31935,127791,319481,127459,0,2081,556,6543,136639,17213,4191,13022,9213,29401,55827,36312,6899,10541,4980,11157,24807,17660,36616,148972,341438,14443,15434,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2004,1999,109242,0,1902,418,2735,114297,17096,5002,12093,7298,29868,54262,30501,6951,9846,7137,9442,20677,15133,30198,129885,298444,114438,0,2216,542,5207,122403,20617,6062,14556,8916,36456,65989,36056,7292,12005,5590,11323,25616,18458,39790,156130,344522,13233,15276,NA,NA,NA,NA,NA,NA
10,Rajasthan,143,Bharatpur,2005,1999,109574,0,1997,558,3882,116011,18732,5551,13181,7442,34800,60974,32716,7485,10508,8878,10610,21224,16217,33603,141241,318226,126200,0,2440,1086,3395,133121,23227,6941,16285,9597,45670,78494,39975,8148,13557,6559,11980,27325,20897,42878,171319,382934,13846,16662,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,1999,1999,63408,0,3453,101,10519,77481,117442,102444,14999,10982,24866,153290,93168,3131,7992,3518,7721,23548,13924,24077,177079,407850,63408,0,3453,101,10519,77481,117442,102444,14999,10982,24866,153290,93168,3131,7992,3518,7721,23548,13924,24077,177079,407850,20992,20992,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2000,1999,58244,0,3683,84,7407,69418,101578,85383,16195,10879,23006,135463,80918,3563,8323,4344,8265,24181,14153,24592,168339,373220,57063,0,3766,117,8915,69861,104656,88210,16446,11523,23738,139917,84238,3473,8687,4035,8438,26065,14771,25544,175251,385029,18753,19346,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2001,1999,84268,0,3875,185,6795,95123,70022,54045,15977,12524,26194,108740,65038,4066,8433,5445,9102,25548,14091,24671,156394,360257,83801,0,4068,263,7497,95629,73295,56791,16504,13892,27191,114378,70526,4148,9186,5153,10066,29079,15393,27311,170862,380869,17647,18657,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2002,1999,46933,0,4120,180,8260,59493,95860,78932,16928,13278,28079,137217,76254,4528,8879,6390,10636,26391,13185,24778,171041,367751,62165,0,4669,227,15823,82884,103440,85149,18291,15216,29144,147800,89626,4786,10128,5453,12238,31329,15045,27791,196396,427080,17720,20578,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2003,1999,76568,0,4374,232,56818,137992,99971,81728,18244,12894,35166,148031,93661,4813,9924,7854,10684,27618,16946,26239,197739,483762,84663,0,5081,312,20202,110258,114110,93157,20953,15091,38835,168036,102832,5234,11612,6473,13452,33354,19866,30037,222860,501154,22865,23647,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2004,1999,94628,0,4653,258,9114,108653,108688,89230,19458,11292,39164,159144,96782,5273,10830,9276,11384,28232,14789,24811,201377,469174,107149,0,5421,355,37960,150885,131544,108123,23421,13794,47802,193140,121956,5532,13206,7265,13653,34941,18038,32501,247092,591117,21760,27416,NA,NA,NA,NA,NA,NA
10,Rajasthan,144,Bhilwara,2005,1999,68154,0,4895,268,8886,82203,120218,99009,21209,11398,46805,178421,101085,5678,11886,11539,12793,29301,15970,27817,216069,476693,83604,0,5982,373,27280,117239,150021,123817,26204,14704,61425,226150,130118,6182,15337,8525,14445,37730,20579,35500,268416,611805,21706,27858,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,1999,1999,117090,0,3663,0,5115,125868,24185,13525,10660,10155,20360,54700,37514,2562,7808,2612,7820,19824,14212,18753,111105,291673,117090,0,3663,0,5115,125868,24185,13525,10660,10155,20360,54700,37514,2562,7808,2612,7820,19824,14212,18753,111105,291673,18255,18255,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2000,1999,123981,0,4046,0,3778,131805,23044,11533,11511,9729,19969,52742,38440,2915,7891,3225,8371,20312,14850,19103,115107,299654,119358,0,4138,0,4724,128220,23605,11915,11689,10901,20605,55111,39095,2842,8237,2996,8544,21632,15499,19850,118695,302026,18146,18290,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2001,1999,157975,0,4263,0,4608,166846,26745,15389,11356,11611,21902,60258,48532,3327,8106,4043,9218,21222,15096,19233,128777,355881,141791,0,4476,0,4364,150631,27901,16171,11730,13303,22736,63940,47976,3394,8831,3826,10195,23706,16491,21333,135752,350323,20933,20606,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2002,1999,59566,0,4592,0,5567,69725,27439,15407,12031,13513,23658,64610,30304,3705,8515,4744,10772,21812,14952,19189,113993,248328,60095,0,5203,0,4508,69806,29622,16621,13001,15710,24555,69887,33311,3916,9714,4048,12395,25457,17061,21550,127452,267145,14374,15463,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2003,1999,199966,0,4872,0,4682,209520,28103,15137,12967,13197,28937,70237,53963,3938,9508,5831,10821,22663,16197,20300,143221,422978,184430,0,5659,0,6447,196536,32145,17253,14891,15449,31956,79550,58205,4282,11125,4806,13624,26938,18987,23281,161248,437334,24024,24831,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2004,1999,130867,0,5170,0,4234,140271,29551,15721,13830,12121,32365,74037,46442,4314,10365,6887,11530,23124,15486,19198,137346,351654,132206,0,6022,0,3122,141350,35696,19049,16646,14807,39504,90007,50530,4526,12639,5394,13828,28304,18889,25265,159375,390732,19608,21787,NA,NA,NA,NA,NA,NA
10,Rajasthan,145,Bikaner,2005,1999,102204,0,5429,0,4706,112339,32518,17444,15074,13051,38000,83569,41993,4646,12025,8568,12957,23857,17799,21473,143318,339226,99914,0,6635,0,4804,111353,40439,21814,18624,16833,49869,107141,47996,5058,15515,6330,14630,30609,22936,27408,170482,388976,18577,21301,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,1999,1999,59760,0,6573,281,8424,75038,11292,6109,5183,5608,10839,27739,19875,2704,2676,956,2826,9706,6899,10789,56431,159208,59760,0,6573,281,8424,75038,11292,6109,5183,5608,10839,27739,19875,2704,2676,956,2826,9706,6899,10789,56431,159208,17111,17111,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2000,1999,49569,0,7024,354,5798,62745,9403,3806,5597,5601,10102,25106,16749,3077,2739,1180,3025,9976,6867,11007,54620,142471,47010,0,7182,370,6748,61310,9616,3932,5684,6379,10424,26419,17055,2999,2860,1096,3087,10608,7168,11432,56305,144034,14958,15123,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2001,1999,65438,0,7433,301,5686,78858,9114,3592,5522,5203,11491,25808,19223,3512,2821,1479,3331,10315,6926,11086,58693,163359,58783,0,7805,336,6002,72926,9478,3775,5703,6086,11928,27492,19859,3583,3075,1400,3684,11777,7565,12262,63205,163623,16729,16756,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2002,1999,35702,0,7893,345,5517,49457,9636,3786,5850,5997,12388,28021,15123,3911,2920,1736,3892,10586,6630,11103,55901,133379,38584,0,8945,283,9627,57439,10405,4084,6321,7026,12858,30289,17645,4133,3332,1481,4479,12606,7566,12448,63690,151418,13440,15258,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2003,1999,74655,0,8352,227,9013,92247,9611,3307,6305,5618,15406,30635,20946,4157,3286,2134,3910,10943,6679,11749,63804,186686,70480,0,9702,230,10070,90482,11009,3769,7240,6576,17013,34598,23442,4520,3844,1759,4923,13257,7830,13443,73018,198098,18460,19585,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2004,1999,71330,0,8620,368,9423,89741,9484,2759,6725,4876,17316,31676,21114,4554,3595,2520,4166,10965,7153,11118,65185,186602,71777,0,10041,330,9527,91675,11438,3344,8095,5957,21135,38530,23977,4778,4383,1974,4997,13597,8725,14567,76998,207203,18114,20113,NA,NA,NA,NA,NA,NA
10,Rajasthan,146,Bundi,2005,1999,74091,0,9299,415,11360,95165,10391,3062,7330,4720,20463,35574,23408,4904,4239,3135,4682,11201,7672,12453,71694,202433,77822,0,11364,431,10925,100542,12885,3829,9056,6088,26854,45827,27240,5339,5470,2316,5286,14423,9886,15889,85849,232218,19299,22138,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,1999,1999,93031,0,8745,97,6973,108846,26695,18037,8658,16596,18463,61754,36134,1992,6244,2284,5358,20364,11952,20595,104923,275523,93031,0,8745,97,6973,108846,26695,18037,8658,16596,18463,61754,36134,1992,6244,2284,5358,20364,11952,20595,104923,275523,15728,15728,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2000,1999,58628,0,9408,158,5590,73784,23915,14566,9349,15553,17228,56696,28779,2267,6469,2821,5735,20932,12065,21063,100131,230611,57593,0,9620,160,6174,73547,24542,15048,9494,16665,17776,58983,29384,2210,6752,2620,5854,22369,12593,21875,103657,236187,12897,13209,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2001,1999,97894,0,10150,189,5697,113930,25500,16277,9223,11881,18973,56354,38052,2588,6727,3535,6316,21792,12149,21110,112269,282553,89712,0,10657,194,5050,105613,26631,17104,9527,13364,19695,59690,38525,2640,7330,3346,6985,24926,13271,23387,120410,285713,15430,15602,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2002,1999,61233,0,10783,642,9716,82374,24639,14867,9772,13842,20425,58906,31158,2882,7087,4149,7381,22417,11624,21190,107888,249168,64940,0,12220,585,14011,91756,26598,16038,10559,15943,21200,63741,36185,3045,8085,3541,8493,26736,13264,23754,123103,278600,13385,14966,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2003,1999,110901,0,11498,712,9546,132657,23585,13054,10531,12339,24631,60555,36506,3063,7936,5099,7415,23269,12175,22456,117919,311131,104643,0,13357,693,7859,126552,26975,14879,12095,14441,27201,68617,41663,3331,9285,4203,9335,28226,14273,25685,136001,331170,16396,17445,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2004,1999,115538,0,12241,835,6284,134898,22967,11734,11233,11574,27008,61549,38848,3355,8667,6023,7900,23441,11827,21178,121239,317686,116769,0,14260,829,5685,137543,27738,14219,13519,14139,32965,74842,44012,3520,10568,4717,9475,29097,14426,27689,143504,355889,16431,18407,NA,NA,NA,NA,NA,NA
10,Rajasthan,147,Chittorgarh,2005,1999,114374,0,12862,909,13516,141661,25264,13021,12243,11691,32024,68979,42203,3614,9902,7493,8878,24064,13725,23771,133650,344290,120107,0,15718,914,7366,144105,31409,16283,15126,15081,42026,88516,48464,3934,12776,5536,10024,31001,17686,30343,159764,392385,17485,19928,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,1999,1999,52201,0,382,0,540,53123,10694,448,10247,7421,20226,38341,15575,5977,3321,2974,5595,16115,10178,19512,79247,170711,52201,0,382,0,540,53123,10694,448,10247,7421,20226,38341,15575,5977,3321,2974,5595,16115,10178,19512,79247,170711,9164,9164,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2000,1999,46327,0,308,0,729,47364,11682,618,11064,9726,19381,40789,16083,6801,3261,3672,5989,16567,10405,19944,82722,170875,47274,0,315,0,647,48236,11873,638,11235,8900,19998,40771,15924,6630,3403,3410,6113,17700,10860,20714,84754,173761,8968,9119,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2001,1999,68602,0,331,0,785,69718,11326,411,10915,8272,21660,41258,21644,7763,3310,4602,6595,17254,10227,19985,91380,202356,64963,0,348,0,1619,66930,11706,432,11274,8148,22484,42338,19953,7920,3607,4355,7294,19711,11172,22137,96149,205417,10358,10515,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2002,1999,35546,0,358,0,951,36855,12157,593,11565,9131,23555,44843,13651,8645,3282,5400,7707,17753,10824,20075,87337,169035,38574,0,406,0,1797,40777,13136,639,12497,9924,24448,47508,15450,9136,3744,4609,8868,21151,12352,22504,97814,186099,8513,9372,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2003,1999,91453,0,380,0,811,92644,13112,648,12464,8852,29240,51204,27034,9189,3761,6638,7742,18433,12320,21248,106365,250213,88283,0,442,0,2528,91253,15053,739,14314,10366,32290,57709,26054,9992,4401,5471,9748,22337,14443,24312,116758,265720,12362,13128,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2004,1999,63132,0,405,0,1030,64567,14912,1619,13294,8275,33159,56346,21512,10066,4137,7840,8249,18587,12277,20015,102683,223596,66352,0,471,0,2264,69087,17962,1962,16000,10109,40472,68543,23734,10561,5046,6141,9893,23055,14974,26232,119636,257266,10841,12474,NA,NA,NA,NA,NA,NA
10,Rajasthan,148,Churu,2005,1999,59802,0,425,0,1456,61683,16286,1796,14490,9384,38704,64374,20717,10841,4559,9753,9270,19092,10950,22493,107675,233732,59374,0,519,0,1533,61426,20148,2246,17902,12101,50793,83042,23315,11801,5883,7206,10467,24590,14111,28678,126051,270519,11128,12880,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,1999,1999,30753,0,2866,397,3282,37298,12726,7522,5203,3080,13414,29220,14704,142,2531,1341,2070,11503,7641,13238,53170,119688,30753,0,2866,397,3282,37298,12726,7522,5203,3080,13414,29220,14704,142,2531,1341,2070,11503,7641,13238,53170,119688,11191,11191,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2000,1999,27039,0,3050,167,3262,33518,12008,6389,5619,2425,12375,26808,13628,162,2642,1656,2216,11814,7476,13521,53115,113441,28552,0,3118,180,2992,34842,12307,6601,5706,2998,12769,28074,14318,158,2757,1538,2261,12605,7802,14050,55489,118405,10348,10801,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2001,1999,30127,0,3210,125,3463,36925,12254,6710,5543,2508,13881,28643,14628,185,2734,2076,2440,12285,7723,13582,55653,121221,30326,0,3370,138,2551,36385,12777,7051,5726,3078,14410,30265,15640,189,2979,1965,2698,13994,8437,15105,61007,127657,10779,11351,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2002,1999,26615,0,3406,125,3050,33196,12402,6528,5873,2567,15212,30181,13786,206,2841,2436,2851,12625,7488,13533,55766,119143,28126,0,3860,158,2302,34446,13389,7043,6346,3093,15788,32270,15323,218,3241,2079,3281,15003,8544,15195,62884,129600,10427,11342,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2003,1999,39077,0,3616,222,2258,45173,13241,6911,6330,2563,19809,35613,16511,219,3210,2994,2864,13092,7965,14334,61189,141975,38152,0,4200,305,1952,44609,15147,7878,7269,3001,21875,40023,18545,238,3755,2468,3606,15827,9338,16439,70216,154848,12195,13295,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2004,1999,35452,0,3839,213,3000,42504,14407,7656,6751,2405,22395,39207,17331,240,3516,3537,3052,13196,8335,13436,62643,144354,36856,0,4473,307,2518,44154,17403,9277,8125,2938,27335,47676,19748,251,4288,2770,3660,16341,10166,17719,74943,166773,12174,14064,NA,NA,NA,NA,NA,NA
10,Rajasthan,149,Dungarpur,2005,1999,33466,0,4045,302,4739,42552,15854,8495,7359,2406,26693,44953,18046,258,4103,4400,3429,13539,8567,15145,67487,154992,33732,0,4943,459,3220,42354,19716,10624,9092,3103,35030,57849,20778,281,5293,3251,3872,17428,11039,19324,81266,181469,12840,15033,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,1999,1999,178132,0,2767,322,8928,190149,34455,25936,8519,9501,18663,62619,56569,7401,11990,3284,8173,17091,10540,24586,139634,392402,178132,0,2767,322,8928,190149,34455,25936,8519,9501,18663,62619,56569,7401,11990,3284,8173,17091,10540,24586,139634,392402,22724,22724,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,2000,1999,143366,0,2945,547,5984,152842,38868,29669,9199,9595,17527,65990,54912,8421,11695,4054,8749,17563,10889,25088,141371,360203,133706,0,3011,594,8202,145513,39993,30652,9341,9862,18086,67941,54378,8209,12207,3766,8930,18804,11365,26059,143718,357172,20335,20164,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,2001,1999,142475,0,3110,644,6378,152607,34033,24958,9075,10211,19847,64091,50545,9611,11779,5082,9635,18383,11000,25385,141420,358118,124603,0,3265,857,9153,137878,35600,26226,9373,11126,20602,67328,51574,9805,12833,4809,10655,20912,12016,28054,150658,355864,19711,19587,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,2002,1999,107246,0,3301,817,5173,116537,38259,28644,9615,11077,21795,71131,47908,10703,12028,5964,11259,18940,11415,25334,143551,331219,108339,0,3741,1350,5837,119267,41290,30901,10390,12604,22621,76515,53649,11312,13722,5089,12955,22476,13025,28415,160643,356425,17937,19302,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,2003,1999,189853,0,3575,482,8243,202153,40005,29643,10362,10455,25768,76228,57594,11377,13374,7330,11310,19720,12000,26823,159528,437909,171879,0,4152,850,801,177682,45690,33789,11901,12239,28456,86385,66809,12371,15649,6041,14240,23808,14068,30710,183696,447763,23267,23775,NA,NA,NA,NA,NA,NA
10,Rajasthan,150,Ganga Nagar,2004,1999,145617,0,3793,686,6457,156553,41504,30452,11052,9196,29009,79709,56785,12463,14567,8657,12051,20007,12196,25381,162107,398369,141337,0,4419,1235,9310,156301,50202,36900,13302,11234,35407,96843,64612,13075,17763,6781,14453,24754,14875,33450,189763,442907,20773,23096,NA,NA,NA,NA,NA,NA
